player_one,score_player_one,player_two,score_player_two,winner,template,player_one_hero,player_two_hero,bidding_amount,ending_day,created_at,turns_played,player_one_town,player_one_colour,player_two_town,player_two_colour,template_type
dicdix,1,D3CH4,0,dicdix,6lm10a/tp,aine,shakti,-4000.0,143,2022-11-15 20:07:28,24.0,tower,blue,dungeon,red,XL+U
BOARtek,0,The_spot,1,The_spot,Nostalgia/TP,wystan,ivor,3000,132,2022-11-15 20:40:00,16.0,fortress,red,rampart,blue,XL+U
CzileraInzyniera,1,zuro007,0,CzileraInzyniera,6lm10a/tp,alkin,calh,-3100.0,144,2022-11-15 21:40:25,25.0,fortress,blue,inferno,red,XL+U
siwak6,1,Rexim,0,siwak6,mt_Andromeda,boragus,gretchin,900.0,126,2022-11-15 21:41:11,13.0,stronghold,red,stronghold,blue,Mirror
Antyintel,0,Jarzyn,1,Jarzyn,h3dm1/3,gretchin,jabarkas,-800,121,2022-11-15 22:33:18,8.0,stronghold,red,stronghold,blue,Mirror
zuras_sf,1,Mrkracy,0,zuras_sf,6lm10a/tp,tyraxor,valeska,-1400.0,133,2022-11-15 23:03:14,17.0,stronghold,red,castle,blue,XL+U
Antyintel,1,Akabes,0,Antyintel,8xm12a,luna,ignatius,-4000,136,2022-11-15 23:33:08,20.0,conflux,red,inferno,blue,XL+U
Voideck,1,Ortant,0,Voideck,6lm10a/tp,deemer,solmyr,1400.0,132,2022-11-16 00:33:20,16.0,dungeon,blue,tower,red,XL+U
Krzynsztof,1,StygianOne,0,Krzynsztof,Nostalgia/TP,calh,alkin,900,126,2022-11-16 09:14:41,13.0,inferno,blue,fortress,red,XL+U
berkas,1,Vertr0X,0,berkas,mt_Andromeda,damacon,ajit,1000,132,2022-11-16 15:49:02,16.0,dungeon,blue,dungeon,red,Mirror
chochla,0,javedin,1,javedin,h3dm1/3,daremyth,cyra,900,131,2022-11-16 18:02:19,15.0,tower,blue,tower,red,Mirror
Stevmar,0,Zator,1,Zator,6lm10a/tp,lord haart,aine,0.0,211,2022-11-16 19:22:06,29.0,castle,blue,tower,red,XL+U
D3CH4,0,Praktique,1,Praktique,6lm10a/tp,solmyr,ivor,-3900,142,2022-11-16 19:39:03,23.0,tower,blue,rampart,red,XL+U
Morheus021,0,VasT,1,VasT,mt_Andromeda,jenova,coronius,-800.0,114,2022-11-16 19:49:42,4.0,rampart,blue,rampart,red,Mirror
Haspid,1,gornik,0,Haspid,6lm10a/tp,valeska,ivor,-2600.0,142,2022-11-16 19:53:10,23.0,castle,blue,rampart,red,XL+U
Jordan27,1,Becel,0,Jordan27,mt_JebusKing,pasis,aenain,-4000.0,113,2022-11-16 19:56:33,3.0,conflux,blue,conflux,red,Mirror
Woojek,0,mixau32,1,mixau32,h3dm1/3,tazar,andra,800,137,2022-11-16 20:06:26,21.0,fortress,blue,fortress,red,Mirror
bartek097,1,sakit000,0,bartek097,6lm10a/tp,wystan,valeska,-2400.0,134,2022-11-16 20:12:08,18.0,fortress,red,castle,blue,XL+U
szymgranu,1,PaulusH3,0,szymgranu,6lm10a/tp,ivor,cassiopeia,2900.0,133,2022-11-16 20:34:31,17.0,rampart,red,cove,blue,XL+U
mirek_swirek,1,berkas,0,mirek_swirek,6lm10a/tp,solmyr,thant,-2300.0,214,2022-11-16 21:01:19,32.0,tower,red,necropolis,blue,XL+U
GoldenCrow,1,Rambixxx,0,GoldenCrow,6lm10a/tp,anabel,luna,3300,131,2022-11-16 21:16:52,15.0,cove,blue,conflux,red,XL+U
miodzislaw,1,ILoveCats,0,miodzislaw,mt_Andromeda,illor,jeremy,-1000.0,114,2022-11-16 21:30:30,4.0,cove,red,cove,blue,Mirror
mitsurugi321,1,kodobi,0,mitsurugi321,6lm10a/tp,aine,luna,-4400.0,117,2022-11-16 21:57:23,7.0,tower,blue,conflux,red,XL+U
MikiWaikiki,0,ignus,1,ignus,Nostalgia/TP,solmyr,thant,1800,143,2022-11-16 22:07:59,24.0,tower,blue,necropolis,red,XL+U
aabb,1,TselNabis,0,aabb,mt_Andromeda,andal,jeremy,800,1,2022-11-16 22:17:38,,cove,red,cove,blue,Mirror
Kiniok,0,shum8,1,shum8,h3dm1/3,caitlin,lord haart,1000,124,2022-11-16 22:19:36,11.0,castle,blue,castle,red,Mirror
bunjis,0,Shihtzu,1,Shihtzu,6lm10a/tp,valeska,calh,2500.0,136,2022-11-16 23:48:09,20.0,castle,red,inferno,blue,XL+U
PiekielnyAniol,1,kreatura3,0,PiekielnyAniol,mt_JebusKing,cyra,fafner,-4500.0,125,2022-11-17 00:19:59,12.0,tower,blue,tower,red,Mirror
Boyka0701,0,KopalniaDrewna,1,KopalniaDrewna,6lm10a/tp,grindan,alkin,4400.0,124,2022-11-17 00:27:21,11.0,conflux,red,fortress,blue,XL+U
rybas,1,amideusz,0,rybas,mt_Andromeda,damacon,geon,-1000.0,132,2022-11-17 00:39:21,16.0,dungeon,blue,dungeon,red,Mirror
wnukos,1,MrocznaBestia,0,wnukos,mt_Firewalk,eovacius,derek,-6800.0,124,2022-11-17 01:30:36,11.0,cove,blue,cove,red,Mirror
Bujal,0,cdk,1,cdk,Nostalgia/TP,valeska,tyraxor,0,122,2022-11-17 06:49:46,9.0,castle,red,stronghold,blue,XL+U
EasyKacman,0,Korczi,1,Korczi,6lm10a/tp,alkin,thant,4100,123,2022-11-17 09:56:56,10.0,fortress,blue,necropolis,red,XL+U
Hyde,0,Nrets,1,Nrets,mt_Andromeda,mutare drake,damacon,-800,136,2022-11-17 12:17:13,20.0,dungeon,red,dungeon,blue,Mirror
Bigracik,1,kreatura3,0,Bigracik,Jebus Cross,ignatius,galthran,-8100.0,122,2022-11-17 15:44:22,9.0,inferno,blue,necropolis,red,Jebus
jacajackson,1,BialyWegorz,0,jacajackson,h3dm1/3,nymus,octavia,800.0,133,2022-11-17 17:39:57,17.0,inferno,red,inferno,blue,Mirror
Mrkracy,0,smok_,1,smok_,mt_Firewalk,ajit,shakti,5000.0,111,2022-11-17 18:03:38,1.0,dungeon,red,dungeon,blue,Mirror
Findan,0,Zandarz,1,Zandarz,6lm10a/tp,ivor,thant,2800,123,2022-11-17 18:58:01,10.0,rampart,red,necropolis,blue,XL+U
Rzaku,1,YarMoLight,0,Rzaku,h3dm1/3,daremyth,josephine,900,137,2022-11-17 18:58:25,21.0,tower,blue,tower,red,Mirror
mrouwek,1,Sidu,0,mrouwek,Nostalgia/TP,alamar,solmyr,2800.0,122,2022-11-17 19:13:06,9.0,dungeon,blue,tower,red,XL+U
Chleb,0,Drakonin,1,Drakonin,Nostalgia/TP,valeska,thant,-3200,142,2022-11-17 20:22:34,23.0,castle,red,necropolis,blue,XL+U
orzech15100,0,KniazJarema,1,KniazJarema,6lm10a/tp,valeska,ivor,-3000.0,121,2022-11-17 21:23:10,8.0,castle,blue,rampart,red,XL+U
Tomanek,0,Krwawy_ponurak,1,Krwawy_ponurak,Mini-nostalgia,wystan,calh,2400,122,2022-11-17 21:28:15,9.0,fortress,red,inferno,blue,Other
Gumis,1,Kacperthekiller,0,Gumis,Nostalgia/TP,valeska,tyraxor,2900.0,123,2022-11-17 21:31:40,10.0,castle,red,stronghold,blue,XL+U
Promeit,1,Hiszpan,0,Promeit,h3dm1/3,gelare,inteus,-800.0,127,2022-11-17 22:11:41,14.0,conflux,blue,conflux,red,Mirror
Bajer89,1,cdk,0,Bajer89,Nostalgia/TP,luna,calh,2900.0,141,2022-11-17 23:20:38,22.0,conflux,blue,inferno,red,XL+U
Bajer89,1,Dalecky,0,Bajer89,6lm10a/tp,lorelei,solmyr,800.0,131,2022-11-17 23:24:24,15.0,dungeon,blue,tower,red,XL+U
crag.hack,1,kolano,0,crag.hack,Nostalgia/TP,luna,thant,-400.0,122,2022-11-17 23:24:42,9.0,conflux,blue,necropolis,red,XL+U
Jabolpunk,1,Kosixon,0,Jabolpunk,6lm10a/tp,luna,valeska,3100.0,145,2022-11-18 00:14:41,26.0,conflux,blue,castle,red,XL+U
Prof.Voynar,0,Xerizo,1,Xerizo,Jebus Cross,tyraxor,ivor,-5600.0,122,2022-11-18 09:29:49,9.0,stronghold,blue,rampart,red,Jebus
LapskoPL,0,CONOP,1,CONOP,h3dm1/3,nymus,octavia,1100.0,132,2022-11-18 12:33:57,16.0,inferno,red,inferno,blue,Mirror
Scooby,1,siudek,0,Scooby,h3dm1/3,clavius,sandro,0.0,113,2022-11-18 15:24:32,3.0,necropolis,blue,necropolis,red,Mirror
Siwak66,0,Gongwazy,1,Gongwazy,Nostalgia/TP,tyraxor,calh,0,131,2022-11-18 17:02:01,15.0,stronghold,blue,inferno,red,XL+U
Promeit,1,mokry88,0,Promeit,h3dm1/3,illor,jeremy,700.0,123,2022-11-18 19:08:39,10.0,cove,red,cove,blue,Mirror
SzarikPies,1,Odeen,0,SzarikPies,6lm10a/tp,shakti,eovacius,-5200,147,2022-11-18 19:41:33,28.0,dungeon,red,cove,blue,XL+U
michaleklos,1,Prof.Voynar,0,michaleklos,h3dm1/3,shiva,gretchin,900.0,131,2022-11-18 20:28:25,15.0,stronghold,blue,stronghold,red,Mirror
Maester,1,ElPablitto,0,Maester,Nostalgia/TP,valeska,shakti,-1300.0,131,2022-11-18 20:55:26,15.0,castle,blue,dungeon,red,XL+U
MikiWaikiki,1,glajfa,0,MikiWaikiki,Jebus Cross,tyraxor,drakon,2200.0,112,2022-11-18 21:01:48,2.0,stronghold,blue,fortress,red,Jebus
jacekchess,1,bartek097,0,jacekchess,6lm10a/tp,ivor,thant,-4900.0,125,2022-11-18 22:51:16,12.0,rampart,blue,necropolis,red,XL+U
Szimi93pl,1,LordNecron,0,Szimi93pl,8xm12a,thant,shakti,-300,226,2022-11-19 00:24:34,41.0,necropolis,red,dungeon,blue,XL+U
shum8,1,Anturnix,0,shum8,mt_Andromeda,marius,nymus,1100.0,134,2022-11-19 00:43:01,18.0,inferno,red,inferno,blue,Mirror
Dominacja,1,DaveJustPlayS,0,Dominacja,Jebus Cross,shakti,ivor,2800.0,126,2022-11-19 01:02:34,13.0,dungeon,blue,rampart,red,Jebus
KretMMz,1,LordNecron,0,KretMMz,h3dm1/3,lord haart,caitlin,-1000.0,126,2022-11-19 01:15:18,13.0,castle,red,castle,blue,Mirror
ProtosArchon,0,aabb,1,aabb,h3dm1/3,nymus,xyron,900,1,2022-11-19 01:38:15,,inferno,blue,inferno,red,Mirror
oventrop,0,Mrkracy,1,Mrkracy,mt_Firewalk,dace,ajit,4600.0,131,2022-11-19 11:43:17,15.0,dungeon,red,dungeon,blue,Mirror
Hyde,1,Karczums,0,Hyde,Jebus Cross,calh,shakti,-6100.0,116,2022-11-19 13:50:50,6.0,inferno,blue,dungeon,red,Jebus
shum8,1,Klaudo98,0,shum8,6lm10a/tp,alkin,deemer,0,2,2022-11-19 14:20:56,,fortress,red,dungeon,blue,XL+U
Kubaryt,0,AnanasowyJoe,1,AnanasowyJoe,8xm12a,aine,ivor,1400,117,2022-11-19 14:32:31,7.0,tower,red,rampart,blue,XL+U
Maralf,0,siofo,1,siofo,6lm10a/tp,valeska,ivor,-300,135,2022-11-19 14:59:35,19.0,castle,red,rampart,blue,XL+U
Tay,1,OrzechMC,0,Tay,6lm10a/tp,valeska,ivor,400.0,142,2022-11-19 15:52:51,23.0,castle,red,rampart,blue,XL+U
Maester,0,Tagliafico,1,Tagliafico,,aine,neela,-6800.0,126,2022-11-19 16:03:25,13.0,tower,blue,tower,red,Other
Spartakus,0,Hiszpan,1,Hiszpan,6lm10a/tp,thant,luna,2800,211,2022-11-19 16:55:10,29.0,necropolis,red,conflux,blue,XL+U
Szybcior,1,Szymek12,0,Szybcior,Nostalgia/TP,solmyr,valeska,2600,121,2022-11-19 16:58:42,8.0,tower,red,castle,blue,XL+U
Bejker,0,[SDK] Ravciozo,1,[SDK] Ravciozo,Nostalgia/TP,tyraxor,valeska,4100,127,2022-11-19 18:16:53,14.0,stronghold,red,castle,blue,XL+U
michaleklos,1,AnanasowyJoe,0,michaleklos,h3dm1/3,sephinroth,dace,-800.0,113,2022-11-19 19:32:48,3.0,dungeon,blue,dungeon,red,Mirror
Soczi80,1,Cez,0,Soczi80,6lm10a/tp,drakon,solmyr,2300,133,2022-11-19 20:50:25,17.0,fortress,red,tower,blue,XL+U
Santi_Nazarini,1,konsamaxi,0,Santi_Nazarini,6lm10a/tp,calh,ivor,0,135,2022-11-19 22:07:45,19.0,inferno,red,rampart,blue,XL+U
Phillsen,1,LittleBoy,0,Phillsen,mt_Andromeda,mutare drake,damacon,1000.0,124,2022-11-19 22:20:13,11.0,dungeon,red,dungeon,blue,Mirror
Kevin,0,madeo,1,madeo,mt_Andromeda,ajit,damacon,800,113,2022-11-19 22:28:38,3.0,dungeon,blue,dungeon,red,Mirror
jacekchess,1,Templarek,0,jacekchess,6lm10a/tp,wystan,alamar,-400.0,142,2022-11-19 22:51:10,23.0,fortress,red,dungeon,blue,XL+U
Scooby,1,Susell,0,Scooby,h3dm1/3,damacon,ajit,-800.0,132,2022-11-19 23:29:14,16.0,dungeon,blue,dungeon,red,Mirror
Kingus150,1,LordNecron,0,Kingus150,Jebus Cross,calh,shakti,700.0,141,2022-11-20 00:10:47,22.0,inferno,blue,dungeon,red,Jebus
wnukos,1,KacperOK,0,wnukos,8xm12a,aine,tyraxor,3600,127,2022-11-20 02:14:00,14.0,tower,blue,stronghold,red,XL+U
Hiszpan,1,EasyKacman,0,Hiszpan,6lm10a/tp,valeska,aine,600,125,2022-11-20 08:35:41,12.0,castle,red,tower,blue,XL+U
Staryizdziadzialy,1,ElPablitto,0,Staryizdziadzialy,Nostalgia/TP,wystan,tyraxor,-2600.0,116,2022-11-20 12:03:55,6.0,fortress,blue,stronghold,red,XL+U
Giovanni_Giorgio,1,mixau22,0,Giovanni_Giorgio,mt_Andromeda,ayden,nymus,-1600.0,114,2022-11-20 14:55:07,4.0,inferno,blue,inferno,red,Mirror
Giovanni_Giorgio,0,dankin,1,dankin,mt_Andromeda,neela,astral,1000.0,114,2022-11-20 15:05:20,4.0,tower,red,tower,blue,Mirror
Xarizu,0,Abozykk,1,Abozykk,Nostalgia/TP,calh,alkin,-2700,127,2022-11-20 15:17:18,14.0,inferno,blue,fortress,red,XL+U
Zuk,1,Niebezpieczny,0,Zuk,h3dm1/3,damacon,lorelei,-500.0,144,2022-11-20 15:44:33,25.0,dungeon,blue,dungeon,red,Mirror
[SDK] Ravciozo,0,Chleb,1,Chleb,6lm10a/tp,tazar,shakti,3800,137,2022-11-20 15:45:53,21.0,fortress,blue,dungeon,red,XL+U
smok_,1,mrouwek,0,smok_,mt_Andromeda,mephala,jenova,200.0,134,2022-11-20 17:50:58,18.0,rampart,red,rampart,blue,Mirror
7ye,1,Akabes,0,7ye,,eovacius,corkes,-5400.0,127,2022-11-20 17:52:36,14.0,cove,blue,cove,red,Other
Bligh,1,Cez,0,Bligh,mt_JebusKing,dace,damacon,0.0,134,2022-11-20 18:36:49,18.0,dungeon,blue,dungeon,red,Mirror
Staryizdziadzialy,1,LapskoPL,0,Staryizdziadzialy,h3dm1/3,jeremy,illor,-800.0,121,2022-11-20 18:52:06,8.0,cove,blue,cove,red,Mirror
Templar,1,Aine,0,Templar,6lm10a/tp,calh,ivor,3000,145,2022-11-20 18:53:36,26.0,inferno,blue,rampart,red,XL+U
kamalo,1,Kevin,0,kamalo,mt_Firewalk,aine,cyra,5100.0,123,2022-11-20 19:38:47,10.0,tower,red,tower,blue,Mirror
bzzzz,1,Xeno[CV],0,bzzzz,8xm12a,ivor,tyraxor,-1200,145,2022-11-20 19:44:37,26.0,rampart,blue,stronghold,red,XL+U
alpaca,1,silesian7,0,alpaca,mt_Firewalk,aine,cyra,-6900.0,112,2022-11-20 19:52:30,2.0,tower,blue,tower,blue,Mirror
Tur3k,1,zubastayamedusa,0,Tur3k,6lm10a/tp,ivor,valeska,0,137,2022-11-20 19:56:39,21.0,rampart,red,castle,blue,XL+U
LittleBoy,0,Haspid,1,Haspid,mt_JebusKing,clavius,tamika,-5400.0,122,2022-11-20 20:32:07,9.0,necropolis,blue,necropolis,red,Mirror
Promeit,1,Essear,0,Promeit,h3dm1/3,anabel,jeremy,-700.0,133,2022-11-20 21:15:36,17.0,cove,blue,cove,red,Mirror
Jon_Snow_,0,sebastos,1,sebastos,6lm10a/tp,ivor,anabel,2100,213,2022-11-20 23:07:25,31.0,rampart,red,cove,blue,XL+U
dicdix,1,chochla,0,dicdix,h3dm1/3,illor,jeremy,800.0,145,2022-11-20 23:29:34,26.0,cove,red,cove,blue,Mirror
Maralf,0,Narmalcil,1,Narmalcil,6lm10a/tp,calh,anabel,-3000.0,137,2022-11-20 23:56:12,21.0,inferno,red,cove,blue,XL+U
CzileraInzyniera,1,wnukos,0,CzileraInzyniera,Nostalgia/TP,thant,deemer,-3200,133,2022-11-21 00:05:16,17.0,necropolis,blue,dungeon,red,XL+U
Gumis,0,jacajackson,1,jacajackson,mt_Andromeda,illor,corkes,900,132,2022-11-21 01:40:59,16.0,cove,blue,cove,red,Mirror
roxeno,1,Meandhros,0,roxeno,mt_JebusKing,marius,nymus,2600.0,115,2022-11-21 15:41:07,5.0,inferno,red,inferno,blue,Mirror
Phillsen,0,Promeit,1,Promeit,h3dm1/3,nagash,septienna,-800,122,2022-11-21 17:16:17,9.0,necropolis,red,necropolis,blue,Mirror
Ziemian,0,wnukos,1,wnukos,h3dm1/3,tazar,alkin,-800,122,2022-11-21 18:25:38,9.0,fortress,red,fortress,blue,Mirror
kolano,1,Akabes,0,kolano,mt_Firewalk,tazar,alkin,4400.0,125,2022-11-21 19:11:03,12.0,fortress,red,fortress,blue,Mirror
Nrets,0,Matrido,1,Matrido,6lm10a/tp,shakti,alkin,1500,121,2022-11-21 19:14:50,8.0,dungeon,blue,fortress,red,XL+U
Ziemian,1,fred_rp,0,Ziemian,h3dm1/3,gelare,pasis,-900.0,114,2022-11-21 19:56:35,4.0,conflux,blue,conflux,red,Mirror
Taki_Amator,0,zyczy,1,zyczy,h3dm1/3,wystan,drakon,-1000.0,124,2022-11-21 20:30:21,11.0,fortress,blue,fortress,red,Mirror
AnanasowyJoe,0,Xerizo,1,Xerizo,Nostalgia/TP,alamar,anabel,-3700.0,117,2022-11-21 22:23:30,7.0,dungeon,red,cove,blue,XL+U
Minos3212,0,Valkenrag,1,Valkenrag,mt_JebusKing,jenova,aeris,-2600.0,121,2022-11-21 22:23:55,8.0,rampart,blue,rampart,red,Mirror
berkas,1,banan1222,0,berkas,6lm10a/tp,thant,tyraxor,0,136,2022-11-21 22:59:08,20.0,necropolis,red,stronghold,blue,XL+U
StygianOne,1,AksOlek,0,StygianOne,Jebus Cross,galthran,valeska,6300.0,126,2022-11-21 23:44:53,13.0,necropolis,red,castle,blue,Jebus
LordDavy,1,fx_izakoziol,0,LordDavy,6lm10a/tp,tazar,calh,-1200.0,144,2022-11-22 00:03:46,25.0,fortress,red,inferno,blue,XL+U
MM14,1,Giovanni_Giorgio,0,MM14,Nostalgia/TP,solmyr,thant,-2900.0,131,2022-11-22 00:35:57,15.0,tower,blue,necropolis,red,XL+U
Hyde,1,Valerin_Bizonov,0,Hyde,2sm4d(3),luna,anabel,1600.0,125,2022-11-22 01:12:35,12.0,conflux,blue,cove,red,Other
Promeit,0,Krzynsztof,1,Krzynsztof,mt_Andromeda,gelare,aenain,800,117,2022-11-22 09:21:51,7.0,conflux,blue,conflux,red,Mirror
h34life,1,Hirol,0,h34life,6lm10a/tp,grindan,wystan,3000.0,135,2022-11-22 22:19:54,19.0,conflux,blue,fortress,red,XL+U
Rybas,0,aabb,1,aabb,mt_Andromeda,gundula,crag hack,-900,1,2022-11-22 22:49:02,,stronghold,red,stronghold,blue,Mirror
Spinaonic,1,DaveJustPlayS,0,Spinaonic,Nostalgia/TP,anabel,solmyr,2200.0,134,2022-11-23 00:21:50,18.0,cove,blue,tower,red,XL+U
Bezio,1,Lipathor,0,Bezio,mt_Andromeda,shiva,gundula,1000.0,215,2022-11-23 00:36:34,33.0,stronghold,red,stronghold,blue,Mirror
pretor440,0,wnukos,1,wnukos,Nostalgia/TP,calh,anabel,-400,125,2022-11-23 02:32:34,12.0,inferno,red,cove,blue,XL+U
Lord Davy,0,Darcade,1,Darcade,Nostalgia/TP,tyraxor,alkin,-500,125,2022-11-23 09:03:12,12.0,stronghold,blue,fortress,red,XL+U
Zuro007,0,CanWeLoad?,1,CanWeLoad?,6lm10a/tp,tyraxor,grindan,-7800,141,2022-11-23 17:41:34,22.0,stronghold,red,conflux,blue,XL+U
Toki96,0,FriendlyFiutonaczi,1,FriendlyFiutonaczi,6lm10a/tp,shakti,solmyr,100.0,137,2022-11-23 19:04:13,21.0,dungeon,blue,tower,red,XL+U
Voideck,1,Szymek12,0,Voideck,Jebus Cross,valeska,shakti,-1500.0,124,2022-11-23 19:45:06,11.0,castle,red,dungeon,blue,Jebus
ElPablitto,1,LapskoPL,0,ElPablitto,mt_JebusKing,geon,geon,-1000.0,132,2022-11-23 20:21:18,16.0,dungeon,blue,dungeon,red,Mirror
Piekielny_Aniol,0,mkinas888,1,mkinas888,Nostalgia/TP,ivor,luna,-1500,126,2022-11-23 20:26:17,13.0,rampart,blue,conflux,red,XL+U
Mrozunio,1,Piekielny_Aniol,0,Mrozunio,Nostalgia/TP,anabel,thant,-3100,117,2022-11-23 20:54:45,7.0,cove,red,necropolis,blue,XL+U
Tagliafico,0,silesian7,1,silesian7,mt_Firewalk,beatrice,adela,7100.0,126,2022-11-23 21:26:53,13.0,castle,red,castle,blue,Mirror
Maester,0,gee,1,gee,6lm10a/tp,anabel,ivor,-2000,127,2022-11-23 21:43:15,14.0,cove,blue,rampart,red,XL+U
pretor440,1,CzileraInzyniera,0,pretor440,6lm10a/tp,tyraxor,ivor,5400,145,2022-11-24 01:26:20,26.0,stronghold,red,rampart,blue,XL+U
Tur3k,1,szhzs,0,Tur3k,6lm10a/tp,ivor,aine,-6600,144,2022-11-24 08:05:34,25.0,rampart,red,tower,blue,XL+U
The_spot,0,dimidino,1,dimidino,6lm10a/tp,tyraxor,ivor,5000,143,2022-11-24 08:06:24,24.0,stronghold,blue,rampart,red,XL+U
EasyKacman,0,Matrido,1,Matrido,6lm10a/tp,luna,anabel,3000,146,2022-11-24 09:24:58,27.0,conflux,blue,cove,red,XL+U
Kacpi1906,0,mirek_swirek,1,mirek_swirek,h3dm1/3,alkin,tazar,-800,127,2022-11-24 12:23:18,14.0,fortress,red,fortress,blue,Mirror
Gumis,1,djalli,0,Gumis,h3dm1/3,illor,jeremy,1100.0,122,2022-11-24 13:24:51,9.0,cove,red,cove,blue,Mirror
Odeen,0,Sobiade,1,Sobiade,h3dm1/3,mirlanda,alkin,-700,113,2022-11-24 18:22:29,3.0,fortress,red,fortress,blue,Mirror
Gongwazy,1,Mopsik,0,Gongwazy,6lm10a/tp,thant,tyraxor,3000.0,122,2022-11-24 18:41:39,9.0,necropolis,blue,stronghold,red,XL+U
ElPablitto,0,CONOP,1,CONOP,Nostalgia/TP,calh,solmyr,-2200.0,127,2022-11-24 19:23:40,14.0,inferno,blue,tower,red,XL+U
Scooby,1,Nadziej,0,Scooby,h3dm1/3,xyron,nymus,900.0,132,2022-11-24 20:51:59,16.0,inferno,red,inferno,blue,Mirror
Grzechen88,1,Rybas,0,Grzechen88,mt_Andromeda,elleshar,alagar,1000,133,2022-11-24 21:07:29,17.0,rampart,blue,rampart,red,Mirror
ziarkull,0,Golcze Gabana,1,Golcze Gabana,Mini-nostalgia,anabel,calh,4400,134,2022-11-24 21:48:05,18.0,cove,blue,inferno,red,Other
PumbaRR,1,Hirol,0,PumbaRR,Jebus Cross,calh,tyraxor,-500.0,125,2022-11-24 21:55:55,12.0,inferno,red,stronghold,blue,Jebus
mrouwek,1,bertas.,0,mrouwek,Nostalgia/TP,valeska,anabel,2000.0,132,2022-11-24 22:16:29,16.0,castle,blue,cove,red,XL+U
Fafhrd,1,cdk,0,Fafhrd,Nostalgia/TP,wystan,tyraxor,2000.0,143,2022-11-25 14:37:33,24.0,fortress,blue,stronghold,red,XL+U
TheBestMatusEu,1,czechosss,0,TheBestMatusEu,Jebus Cross,valeska,galthran,-1100.0,117,2022-11-25 15:43:45,7.0,castle,red,necropolis,blue,Jebus
GolczeGabana,1,Osteliks,0,GolczeGabana,h3dm1/3,thane,daremyth,900.0,125,2022-11-25 16:41:38,12.0,tower,red,tower,blue,Mirror
Djalli,1,Akabes,0,Djalli,h3dm1/3,jeremy,illor,-800,124,2022-11-25 18:38:02,11.0,cove,red,cove,blue,Mirror
TheBestMatusEu,0,Debilizm,1,Debilizm,6lm10a/tp,calh,lorelei,-1300.0,115,2022-11-25 18:40:09,5.0,inferno,red,dungeon,blue,XL+U
mamaragan,1,LordNecron,0,mamaragan,h3dm1/3,ignatius,nymus,-1200.0,143,2022-11-25 20:09:35,24.0,inferno,blue,inferno,red,Mirror
Haxo,1,Lipathor,0,Haxo,h3dm1/3,elleshar,giselle,900.0,131,2022-11-25 20:17:20,15.0,rampart,red,rampart,blue,Mirror
siofo,1,Jon_Snow_,0,siofo,6lm10a/tp,luna,aine,3800.0,126,2022-11-25 23:09:34,13.0,conflux,red,tower,blue,XL+U
kolano,1,vukko,0,kolano,Nostalgia/TP,tyraxor,luna,-3700.0,133,2022-11-25 23:55:10,17.0,stronghold,red,conflux,blue,XL+U
Ponczuszek,1,Lanca,0,Ponczuszek,6lm10a/tp,anabel,thant,-900.0,135,2022-11-26 04:14:22,19.0,cove,red,necropolis,blue,XL+U
TselNabis,1,TotalA-CG-GET-,0,TselNabis,mt_Andromeda,ivor,mephala,-900.0,116,2022-11-26 14:21:55,6.0,rampart,blue,rampart,red,Mirror
Ponczuszek,1,Piernik,0,Ponczuszek,Nostalgia/TP,ivor,aislinn,-2000.0,116,2022-11-26 14:30:41,6.0,rampart,blue,necropolis,red,XL+U
CanWeLoad?,0,Shyfayren,1,Shyfayren,6lm10a/tp,aine,deemer,-7600,136,2022-11-26 16:29:27,20.0,tower,red,dungeon,blue,XL+U
Shyfayren,0,Plandoo,1,Plandoo,6lm10a/tp,valeska,aine,1800,141,2022-11-26 16:31:27,22.0,castle,red,tower,blue,XL+U
Spinaonic,1,Dominacja,0,Spinaonic,Jebus Cross,cassiopeia,calh,3700.0,124,2022-11-26 19:20:15,11.0,cove,red,inferno,blue,Jebus
sebastos,0,Mrkracy,1,Mrkracy,6lm10a/tp,alkin,shakti,-500,126,2022-11-26 20:48:05,13.0,fortress,red,dungeon,blue,XL+U
krol_wioski,1,Krajesiowy,0,krol_wioski,mt_Firewalk,astral,aine,5900.0,132,2022-11-26 22:05:20,16.0,tower,red,tower,blue,Mirror
Tagliafico,1,kiniok,0,Tagliafico,h3dm1/3,calid,octavia,900.0,131,2022-11-26 22:20:53,15.0,inferno,red,inferno,blue,Mirror
bejbus1,1,VasT,0,bejbus1,mt_Firewalk,gelare,monere,-7000.0,125,2022-11-26 23:07:17,12.0,conflux,blue,conflux,red,Mirror
alpaca,1,JINO,0,alpaca,Jebus Cross,galthran,shakti,6700.0,124,2022-11-27 00:14:00,11.0,necropolis,red,dungeon,blue,Jebus
FireMagic,1,nuhowicz,0,FireMagic,Jebus Cross,drakon,shakti,-2100.0,124,2022-11-27 11:04:45,11.0,fortress,blue,dungeon,red,Jebus
Osteliks,1,General_Judgemen,0,Osteliks,h3dm1/3,elleshar,aeris,-800.0,125,2022-11-27 13:39:48,12.0,rampart,blue,rampart,red,Mirror
BOARtek,1,MrocznaBestia,0,BOARtek,mt_Firewalk,adelaide,beatrice,6000.0,132,2022-11-27 13:39:54,16.0,castle,red,castle,blue,Mirror
Brodazy,1,Roberto,0,Brodazy,6lm10a/tp,valeska,ivor,1600,126,2022-11-27 15:01:59,13.0,castle,red,rampart,blue,XL+U
