result,town,hero,color,bidding,opponent_town,opponent_hero,turns,template,template_type
0,stronghold,tyraxor,red,-4900.0,conflux,luna,15.0,Nostalgia/TP,XL+U
1,cove,cassiopeia,blue,-1800.0,rampart,ivor,9.0,Nostalgia/TP,XL+U
0,rampart,ivor,red,1800.0,cove,cassiopeia,9.0,Nostalgia/TP,XL+U
0,conflux,pasis,blue,900.0,conflux,erdamon,22.0,h3dm1/3,Mirror
1,conflux,erdamon,red,-900.0,conflux,pasis,22.0,h3dm1/3,Mirror
0,tower,iona,red,-800.0,tower,rissa,17.0,h3dm1/3,Mirror
1,tower,rissa,blue,800.0,tower,iona,17.0,h3dm1/3,Mirror
1,castle,valeska,blue,1400.0,stronghold,tyraxor,33.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,-1400.0,castle,valeska,33.0,6lm10a/tp,XL+U
1,cove,illor,red,-900.0,cove,andal,17.0,h3dm1/3,Mirror
0,cove,andal,blue,900.0,cove,illor,17.0,h3dm1/3,Mirror
1,cove,cassiopeia,red,-3300.0,fortress,drakon,9.0,Jebus Cross,Jebus
0,fortress,drakon,blue,3300.0,cove,cassiopeia,9.0,Jebus Cross,Jebus
0,tower,aine,red,-2500.0,rampart,ivor,16.0,8xm12a,XL+U
1,rampart,ivor,blue,2500.0,tower,aine,16.0,8xm12a,XL+U
1,necropolis,nagash,blue,800.0,necropolis,ranloo,16.0,h3dm1/3,Mirror
0,necropolis,ranloo,red,-800.0,necropolis,nagash,16.0,h3dm1/3,Mirror
1,conflux,luna,red,-1400.0,necropolis,thant,16.0,6lm10a/tp,XL+U
0,necropolis,thant,blue,1400.0,conflux,luna,16.0,6lm10a/tp,XL+U
0,inferno,calh,blue,2800.0,cove,anabel,15.0,Mini-nostalgia,Other
1,cove,anabel,red,-2800.0,inferno,calh,15.0,Mini-nostalgia,Other
0,cove,jeremy,red,-900.0,cove,illor,15.0,h3dm1/3,Mirror
1,cove,illor,blue,900.0,cove,jeremy,15.0,h3dm1/3,Mirror
0,fortress,alkin,red,-3600.0,dungeon,shakti,,6lm10a/tp,XL+U
1,dungeon,shakti,blue,3600.0,fortress,alkin,,6lm10a/tp,XL+U
1,tower,astral,red,-1700.0,dungeon,alamar,20.0,6lm10a/tp,XL+U
0,dungeon,alamar,blue,1700.0,tower,astral,20.0,6lm10a/tp,XL+U
0,tower,aine,red,-3000.0,necropolis,thant,17.0,8xm12a,XL+U
1,necropolis,thant,blue,3000.0,tower,aine,17.0,8xm12a,XL+U
1,dungeon,damacon,blue,-1000.0,dungeon,geon,4.0,h3dm1/3,Mirror
0,dungeon,geon,red,1000.0,dungeon,damacon,4.0,h3dm1/3,Mirror
1,cove,anabel,red,1200.0,cove,jeremy,18.0,h3dm1/3,Mirror
0,cove,jeremy,blue,-1200.0,cove,anabel,18.0,h3dm1/3,Mirror
1,necropolis,clavius,blue,800.0,necropolis,charna,15.0,h3dm1/3,Mirror
0,necropolis,charna,red,-800.0,necropolis,clavius,15.0,h3dm1/3,Mirror
1,rampart,jenova,blue,-1300.0,rampart,coronius,19.0,h3dm1/3,Mirror
0,rampart,coronius,red,1300.0,rampart,jenova,19.0,h3dm1/3,Mirror
1,cove,anabel,blue,-6800.0,conflux,luna,25.0,6lm10a/tp,XL+U
0,conflux,luna,red,6800.0,cove,anabel,25.0,6lm10a/tp,XL+U
1,cove,jeremy,blue,900.0,cove,illor,3.0,h3dm1/3,Mirror
0,cove,illor,red,-900.0,cove,jeremy,3.0,h3dm1/3,Mirror
1,necropolis,thant,blue,-5600.0,dungeon,shakti,12.0,6lm10a/tp,XL+U
0,dungeon,shakti,red,5600.0,necropolis,thant,12.0,6lm10a/tp,XL+U
1,necropolis,thant,red,3900.0,tower,solmyr,11.0,8mm6a,XL+U
0,tower,solmyr,blue,-3900.0,necropolis,thant,11.0,8mm6a,XL+U
1,necropolis,galthran,red,4200.0,rampart,ivor,8.0,Jebus Cross,Jebus
0,rampart,ivor,blue,-4200.0,necropolis,galthran,8.0,Jebus Cross,Jebus
0,rampart,ivor,red,-2300.0,dungeon,alamar,14.0,Nostalgia/TP,XL+U
1,dungeon,alamar,blue,2300.0,rampart,ivor,14.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,red,-1900.0,castle,valeska,11.0,6lm10a/tp,XL+U
0,castle,valeska,blue,1900.0,stronghold,tyraxor,11.0,6lm10a/tp,XL+U
0,cove,corkes,blue,1000.0,cove,illor,18.0,mt_Andromeda,Mirror
1,cove,illor,red,-1000.0,cove,corkes,18.0,mt_Andromeda,Mirror
0,inferno,calh,red,-4200.0,castle,valeska,,6lm10a/tp,XL+U
1,castle,valeska,blue,4200.0,inferno,calh,,6lm10a/tp,XL+U
1,castle,valeska,blue,-2700.0,stronghold,tyraxor,8.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,2700.0,castle,valeska,8.0,6lm10a/tp,XL+U
1,castle,valeska,red,2700.0,tower,solmyr,19.0,Nostalgia/TP,XL+U
0,tower,solmyr,blue,-2700.0,castle,valeska,19.0,Nostalgia/TP,XL+U
0,dungeon,lorelei,red,-4700.0,fortress,alkin,24.0,6lm10a/tp,XL+U
1,fortress,alkin,blue,4700.0,dungeon,lorelei,24.0,6lm10a/tp,XL+U
0,tower,aine,red,3500.0,castle,valeska,15.0,Nostalgia/TP,XL+U
1,castle,valeska,blue,-3500.0,tower,aine,15.0,Nostalgia/TP,XL+U
1,cove,corkes,red,4000.0,cove,derek,13.0,mt_JebusKing,Mirror
0,cove,derek,blue,-4000.0,cove,corkes,13.0,mt_JebusKing,Mirror
1,castle,valeska,blue,-800.0,stronghold,tyraxor,2.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,800.0,castle,valeska,2.0,6lm10a/tp,XL+U
1,stronghold,boragus,red,-700.0,stronghold,shiva,14.0,mt_Andromeda,Mirror
0,stronghold,shiva,blue,700.0,stronghold,boragus,14.0,mt_Andromeda,Mirror
1,conflux,luna,red,3100.0,tower,aine,14.0,6lm10a/tp,XL+U
0,tower,aine,blue,-3100.0,conflux,luna,14.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,2200.0,necropolis,vidomina,16.0,6lm10a/tp,XL+U
1,necropolis,vidomina,red,-2200.0,rampart,ivor,16.0,6lm10a/tp,XL+U
1,conflux,gelare,red,700.0,conflux,fiur,15.0,h3dm1/3,Mirror
0,conflux,fiur,blue,-700.0,conflux,gelare,15.0,h3dm1/3,Mirror
1,tower,cyra,red,-900.0,tower,astral,18.0,h3dm1/3,Mirror
0,tower,astral,blue,900.0,tower,cyra,18.0,h3dm1/3,Mirror
1,fortress,alkin,blue,-2900.0,rampart,ivor,10.0,2sm4d(3),Other
0,rampart,ivor,red,2900.0,fortress,alkin,10.0,2sm4d(3),Other
1,tower,solmyr,red,5200.0,stronghold,tyraxor,17.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,blue,-5200.0,tower,solmyr,17.0,6lm10a/tp,XL+U
1,inferno,calh,blue,-1500.0,cove,corkes,12.0,6lm10a/tp,XL+U
0,cove,corkes,red,1500.0,inferno,calh,12.0,6lm10a/tp,XL+U
1,dungeon,shakti,red,1400.0,cove,anabel,22.0,6lm10a/tp,XL+U
0,cove,anabel,blue,-1400.0,dungeon,shakti,22.0,6lm10a/tp,XL+U
1,inferno,calh,red,-600.0,stronghold,tyraxor,16.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,blue,600.0,inferno,calh,16.0,6lm10a/tp,XL+U
1,inferno,ignatius,blue,-6600.0,dungeon,shakti,10.0,Jebus Cross,Jebus
0,dungeon,shakti,red,6600.0,inferno,ignatius,10.0,Jebus Cross,Jebus
1,tower,fafner,blue,-900.0,tower,daremyth,14.0,h3dm1/3,Mirror
0,tower,daremyth,red,900.0,tower,fafner,14.0,h3dm1/3,Mirror
1,castle,beatrice,blue,-900.0,castle,cuthbert,20.0,h3dm1/3,Mirror
0,castle,cuthbert,red,900.0,castle,beatrice,20.0,h3dm1/3,Mirror
1,stronghold,tyraxor,blue,-2700.0,fortress,wystan,16.0,6lm10a/tp,XL+U
0,fortress,wystan,red,2700.0,stronghold,tyraxor,16.0,6lm10a/tp,XL+U
1,necropolis,clavius,red,-900.0,necropolis,nagash,10.0,h3dm1/3,Mirror
0,necropolis,nagash,blue,900.0,necropolis,clavius,10.0,h3dm1/3,Mirror
0,necropolis,clavius,red,-800.0,necropolis,nagash,14.0,h3dm1/3,Mirror
1,necropolis,nagash,blue,800.0,necropolis,clavius,14.0,h3dm1/3,Mirror
0,fortress,alkin,red,-7400.0,necropolis,thant,,6lm10a/tp,XL+U
1,necropolis,thant,blue,7400.0,fortress,alkin,,6lm10a/tp,XL+U
1,conflux,luna,blue,2800.0,cove,anabel,14.0,6lm10a/tp,XL+U
0,cove,anabel,red,-2800.0,conflux,luna,14.0,6lm10a/tp,XL+U
1,castle,cuthbert,blue,2500.0,castle,tyris,11.0,mt_MP,Mirror
0,castle,tyris,red,-2500.0,castle,cuthbert,11.0,mt_MP,Mirror
1,cove,illor,blue,-1000.0,cove,jeremy,23.0,mt_Andromeda,Mirror
0,cove,jeremy,red,1000.0,cove,illor,23.0,mt_Andromeda,Mirror
0,tower,daremyth,blue,800.0,tower,iona,14.0,h3dm1/3,Mirror
1,tower,iona,red,-800.0,tower,daremyth,14.0,h3dm1/3,Mirror
0,rampart,ivor,blue,2300.0,conflux,luna,12.0,Nostalgia/TP,XL+U
1,conflux,luna,red,-2300.0,rampart,ivor,12.0,Nostalgia/TP,XL+U
0,inferno,xyron,red,700.0,inferno,octavia,24.0,mt_Andromeda,Mirror
1,inferno,octavia,blue,-700.0,inferno,xyron,24.0,mt_Andromeda,Mirror
1,tower,solmyr,red,-2500.0,cove,anabel,13.0,Nostalgia/TP,XL+U
0,cove,anabel,blue,2500.0,tower,solmyr,13.0,Nostalgia/TP,XL+U
0,castle,valeska,red,1500.0,conflux,luna,15.0,6lm10a/tp,XL+U
1,conflux,luna,blue,-1500.0,castle,valeska,15.0,6lm10a/tp,XL+U
0,dungeon,geon,red,1000.0,dungeon,geon,2.0,h3dm1/3,Mirror
1,dungeon,geon,blue,-1000.0,dungeon,geon,2.0,h3dm1/3,Mirror
0,rampart,ivor,blue,2900.0,inferno,calh,13.0,Jebus Cross,Jebus
1,inferno,calh,red,-2900.0,rampart,ivor,13.0,Jebus Cross,Jebus
0,dungeon,shakti,red,3400.0,cove,anabel,14.0,6lm10a/tp,XL+U
1,cove,anabel,blue,-3400.0,dungeon,shakti,14.0,6lm10a/tp,XL+U
1,inferno,ayden,blue,-700.0,inferno,octavia,3.0,h3dm1/3,Mirror
0,inferno,octavia,red,700.0,inferno,ayden,3.0,h3dm1/3,Mirror
1,tower,aine,blue,700.0,tower,astral,23.0,h3dm1/3,Mirror
0,tower,astral,red,-700.0,tower,aine,23.0,h3dm1/3,Mirror
1,castle,valeska,red,4900.0,fortress,drakon,12.0,Jebus Cross,Jebus
0,fortress,drakon,blue,-4900.0,castle,valeska,12.0,Jebus Cross,Jebus
0,dungeon,deemer,red,-4300.0,fortress,alkin,24.0,6lm10a/tp,XL+U
1,fortress,alkin,blue,4300.0,dungeon,deemer,24.0,6lm10a/tp,XL+U
1,fortress,drakon,blue,900.0,inferno,calh,23.0,6lm10a/tp,XL+U
0,inferno,calh,red,-900.0,fortress,drakon,23.0,6lm10a/tp,XL+U
1,rampart,ivor,red,-3000.0,tower,aine,23.0,6lm10a/tp,XL+U
0,tower,aine,blue,3000.0,rampart,ivor,23.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,red,1100.0,tower,solmyr,12.0,6lm10a/tp,XL+U
0,tower,solmyr,blue,-1100.0,stronghold,tyraxor,12.0,6lm10a/tp,XL+U
0,cove,jeremy,red,3900.0,cove,illor,4.0,mt_Firewalk,Mirror
1,cove,illor,blue,-3900.0,cove,jeremy,4.0,mt_Firewalk,Mirror
1,cove,illor,red,5200.0,cove,jeremy,11.0,mt_Firewalk,Mirror
0,cove,jeremy,blue,-5200.0,cove,illor,11.0,mt_Firewalk,Mirror
0,stronghold,tyraxor,red,-2800.0,cove,anabel,18.0,6lm10a/tp,XL+U
1,cove,anabel,blue,2800.0,stronghold,tyraxor,18.0,6lm10a/tp,XL+U
0,rampart,ivor,red,2000.0,castle,valeska,10.0,8mm6a,XL+U
1,castle,valeska,blue,-2000.0,rampart,ivor,10.0,8mm6a,XL+U
1,dungeon,damacon,blue,-800.0,dungeon,lorelei,9.0,h3dm1/3,Mirror
0,dungeon,lorelei,red,800.0,dungeon,damacon,9.0,h3dm1/3,Mirror
1,castle,caitlin,red,2200.0,castle,lord haart,10.0,mt_JebusKing,Mirror
0,castle,lord haart,blue,-2200.0,castle,caitlin,10.0,mt_JebusKing,Mirror
1,stronghold,boragus,blue,800.0,stronghold,jabarkas,10.0,h3dm1/3,Mirror
0,stronghold,jabarkas,red,-800.0,stronghold,boragus,10.0,h3dm1/3,Mirror
0,rampart,jenova,blue,700.0,rampart,coronius,9.0,h3dm1/3,Mirror
1,rampart,coronius,red,-700.0,rampart,jenova,9.0,h3dm1/3,Mirror
1,stronghold,tyraxor,blue,0.0,fortress,drakon,12.0,Jebus Cross,Jebus
0,fortress,drakon,red,-0.0,stronghold,tyraxor,12.0,Jebus Cross,Jebus
0,inferno,calh,red,-1700.0,conflux,luna,13.0,6lm10a/tp,XL+U
1,conflux,luna,blue,1700.0,inferno,calh,13.0,6lm10a/tp,XL+U
1,inferno,marius,blue,700.0,inferno,nymus,16.0,mt_Andromeda,Mirror
0,inferno,nymus,red,-700.0,inferno,marius,16.0,mt_Andromeda,Mirror
1,fortress,tazar,blue,-4274.0,cove,anabel,12.0,Nostalgia/TP,XL+U
0,cove,anabel,red,4274.0,fortress,tazar,12.0,Nostalgia/TP,XL+U
1,inferno,calh,red,-4274.0,cove,anabel,9.0,6lm10a/tp,XL+U
0,cove,anabel,blue,4274.0,inferno,calh,9.0,6lm10a/tp,XL+U
1,conflux,luna,blue,2500.0,necropolis,vidomina,8.0,6lm10a/tp,XL+U
0,necropolis,vidomina,red,-2500.0,conflux,luna,8.0,6lm10a/tp,XL+U
0,castle,valeska,red,-3600.0,tower,aine,12.0,6lm10a/tp,XL+U
1,tower,aine,blue,3600.0,castle,valeska,12.0,6lm10a/tp,XL+U
0,cove,anabel,red,-4200.0,inferno,calh,17.0,6lm10a/tp,XL+U
1,inferno,calh,blue,4200.0,cove,anabel,17.0,6lm10a/tp,XL+U
1,tower,aine,blue,-6200.0,tower,halon,11.0,mt_Firewalk,Mirror
0,tower,halon,red,6200.0,tower,aine,11.0,mt_Firewalk,Mirror
0,stronghold,shiva,blue,-1000.0,stronghold,jabarkas,9.0,h3dm1/3,Mirror
1,stronghold,jabarkas,red,1000.0,stronghold,shiva,9.0,h3dm1/3,Mirror
0,fortress,alkin,red,-2200.0,castle,valeska,15.0,6lm10a/tp,XL+U
1,castle,valeska,blue,2200.0,fortress,alkin,15.0,6lm10a/tp,XL+U
0,cove,anabel,blue,-3200.0,inferno,calh,15.0,6lm10a/tp,XL+U
1,inferno,calh,red,3200.0,cove,anabel,15.0,6lm10a/tp,XL+U
1,fortress,alkin,red,400.0,fortress,tazar,13.0,mt_Andromeda,Mirror
0,fortress,tazar,blue,-400.0,fortress,alkin,13.0,mt_Andromeda,Mirror
1,inferno,nymus,blue,900.0,inferno,marius,14.0,h3dm1/3,Mirror
0,inferno,marius,red,-900.0,inferno,nymus,14.0,h3dm1/3,Mirror
1,castle,valeska,red,-1500.0,dungeon,shakti,13.0,Nostalgia/TP,XL+U
0,dungeon,shakti,blue,1500.0,castle,valeska,13.0,Nostalgia/TP,XL+U
1,necropolis,thant,red,-2300.0,castle,valeska,13.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,2300.0,necropolis,thant,13.0,Nostalgia/TP,XL+U
1,rampart,elleshar,blue,500.0,rampart,jenova,4.0,h3dm1/3,Mirror
0,rampart,jenova,red,-500.0,rampart,elleshar,4.0,h3dm1/3,Mirror
1,dungeon,deemer,blue,-1500.0,fortress,wystan,25.0,6lm10a/tp,XL+U
0,fortress,wystan,red,1500.0,dungeon,deemer,25.0,6lm10a/tp,XL+U
0,fortress,drakon,red,-3800.0,rampart,ivor,14.0,Jebus Cross,Jebus
1,rampart,ivor,blue,3800.0,fortress,drakon,14.0,Jebus Cross,Jebus
1,conflux,luna,red,-2600.0,rampart,kyrre,17.0,Jebus Cross,Jebus
0,rampart,kyrre,blue,2600.0,conflux,luna,17.0,Jebus Cross,Jebus
0,rampart,ivor,red,-2200.0,conflux,luna,18.0,Nostalgia/TP,XL+U
1,conflux,luna,blue,2200.0,rampart,ivor,18.0,Nostalgia/TP,XL+U
0,stronghold,tyraxor,blue,6200.0,rampart,ivor,21.0,Nostalgia/TP,XL+U
1,rampart,ivor,red,-6200.0,stronghold,tyraxor,21.0,Nostalgia/TP,XL+U
0,castle,cuthbert,red,700.0,castle,lord haart,2.0,h3dm1/3,Mirror
1,castle,lord haart,blue,-700.0,castle,cuthbert,2.0,h3dm1/3,Mirror
1,cove,illor,red,-800.0,cove,jeremy,20.0,h3dm1/3,Mirror
0,cove,jeremy,blue,800.0,cove,illor,20.0,h3dm1/3,Mirror
0,rampart,giselle,blue,1000.0,rampart,coronius,,h3dm1/3,Mirror
1,rampart,coronius,red,-1000.0,rampart,giselle,,h3dm1/3,Mirror
0,dungeon,shakti,red,0.0,fortress,wystan,25.0,6lm10a/tp,XL+U
1,fortress,wystan,blue,-0.0,dungeon,shakti,25.0,6lm10a/tp,XL+U
1,conflux,grindan,blue,900.0,fortress,alkin,14.0,Nostalgia/TP,XL+U
0,fortress,alkin,red,-900.0,conflux,grindan,14.0,Nostalgia/TP,XL+U
1,necropolis,thant,red,5400.0,fortress,alkin,16.0,6lm10a/tp,XL+U
0,fortress,alkin,blue,-5400.0,necropolis,thant,16.0,6lm10a/tp,XL+U
1,cove,anabel,blue,2800.0,tower,solmyr,12.0,Nostalgia/TP,XL+U
0,tower,solmyr,red,-2800.0,cove,anabel,12.0,Nostalgia/TP,XL+U
1,rampart,mephala,red,-1200.0,fortress,drakon,7.0,Jebus Cross,Jebus
0,fortress,drakon,blue,1200.0,rampart,mephala,7.0,Jebus Cross,Jebus
1,inferno,ignatius,red,-6300.0,necropolis,thant,11.0,Balance,Other
0,necropolis,thant,blue,6300.0,inferno,ignatius,11.0,Balance,Other
1,tower,solmyr,red,-3300.0,dungeon,shakti,11.0,Jebus Cross,Jebus
0,dungeon,shakti,blue,3300.0,tower,solmyr,11.0,Jebus Cross,Jebus
0,fortress,wystan,blue,-3000.0,castle,valeska,20.0,Nostalgia/TP,XL+U
1,castle,valeska,red,3000.0,fortress,wystan,20.0,Nostalgia/TP,XL+U
0,rampart,ivor,red,-9000.0,stronghold,tyraxor,1.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,blue,9000.0,rampart,ivor,1.0,6lm10a/tp,XL+U
1,inferno,calh,red,-2200.0,fortress,alkin,16.0,6lm10a/tp,XL+U
0,fortress,alkin,blue,2200.0,inferno,calh,16.0,6lm10a/tp,XL+U
1,dungeon,damacon,red,6400.0,dungeon,lorelei,16.0,mt_Firewalk,Mirror
0,dungeon,lorelei,blue,-6400.0,dungeon,damacon,16.0,mt_Firewalk,Mirror
1,dungeon,shakti,blue,1900.0,fortress,wystan,24.0,6lm10a/tp,XL+U
0,fortress,wystan,red,-1900.0,dungeon,shakti,24.0,6lm10a/tp,XL+U
1,tower,rissa,red,900.0,tower,cyra,15.0,h3dm1/3,Mirror
0,tower,cyra,blue,-900.0,tower,rissa,15.0,h3dm1/3,Mirror
0,tower,aine,red,500.0,stronghold,tyraxor,19.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,blue,-500.0,tower,aine,19.0,Nostalgia/TP,XL+U
1,inferno,calh,red,-2400.0,cove,anabel,10.0,,Other
0,cove,anabel,blue,2400.0,inferno,calh,10.0,,Other
1,inferno,calh,red,-2000.0,castle,valeska,9.0,Jebus Cross,Jebus
0,castle,valeska,blue,2000.0,inferno,calh,9.0,Jebus Cross,Jebus
1,inferno,nymus,red,800.0,inferno,xarfax,19.0,h3dm1/3,Mirror
0,inferno,xarfax,blue,-800.0,inferno,nymus,19.0,h3dm1/3,Mirror
0,fortress,wystan,blue,-3900.0,dungeon,deemer,11.0,6lm10a/tp,XL+U
1,dungeon,deemer,red,3900.0,fortress,wystan,11.0,6lm10a/tp,XL+U
0,conflux,erdamon,blue,900.0,conflux,gelare,17.0,h3dm1/3,Mirror
1,conflux,gelare,red,-900.0,conflux,erdamon,17.0,h3dm1/3,Mirror
0,cove,cassiopeia,red,200.0,tower,solmyr,8.0,Jebus Cross,Jebus
1,tower,solmyr,blue,-200.0,cove,cassiopeia,8.0,Jebus Cross,Jebus
1,cove,cassiopeia,red,-400.0,tower,solmyr,8.0,Mini-nostalgia,Other
0,tower,solmyr,blue,400.0,cove,cassiopeia,8.0,Mini-nostalgia,Other
1,dungeon,deemer,blue,-1200.0,castle,valeska,27.0,6lm10a/tp,XL+U
0,castle,valeska,red,1200.0,dungeon,deemer,27.0,6lm10a/tp,XL+U
0,dungeon,deemer,red,-3100.0,cove,anabel,24.0,6lm10a/tp,XL+U
1,cove,anabel,blue,3100.0,dungeon,deemer,24.0,6lm10a/tp,XL+U
1,castle,cuthbert,blue,800.0,castle,tyris,3.0,h3dm1/3,Mirror
0,castle,tyris,red,-800.0,castle,cuthbert,3.0,h3dm1/3,Mirror
1,conflux,luna,red,2900.0,dungeon,alamar,17.0,8mm6a,XL+U
0,dungeon,alamar,blue,-2900.0,conflux,luna,17.0,8mm6a,XL+U
0,necropolis,thant,blue,2800.0,fortress,drakon,27.0,Nostalgia/TP,XL+U
1,fortress,drakon,red,-2800.0,necropolis,thant,27.0,Nostalgia/TP,XL+U
1,cove,anabel,red,-4800.0,stronghold,tyraxor,21.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,blue,4800.0,cove,anabel,21.0,6lm10a/tp,XL+U
0,tower,solmyr,blue,3800.0,necropolis,thant,29.0,6lm10a/tp,XL+U
1,necropolis,thant,red,-3800.0,tower,solmyr,29.0,6lm10a/tp,XL+U
0,dungeon,shakti,blue,2000.0,tower,solmyr,12.0,6lm10a/tp,XL+U
1,tower,solmyr,red,-2000.0,dungeon,shakti,12.0,6lm10a/tp,XL+U
1,dungeon,shakti,red,2600.0,fortress,drakon,4.0,Mini-nostalgia,Other
0,fortress,drakon,blue,-2600.0,dungeon,shakti,4.0,Mini-nostalgia,Other
1,necropolis,thant,blue,0.0,dungeon,deemer,15.0,6lm10a/tp,XL+U
0,dungeon,deemer,red,-0.0,necropolis,thant,15.0,6lm10a/tp,XL+U
1,necropolis,isra,blue,-7000.0,necropolis,haart lich,5.0,mt_Firewalk,Mirror
0,necropolis,haart lich,red,7000.0,necropolis,isra,5.0,mt_Firewalk,Mirror
1,castle,valeska,blue,-1300.0,rampart,ivor,41.0,Nostalgia/TP,XL+U
0,rampart,ivor,red,1300.0,castle,valeska,41.0,Nostalgia/TP,XL+U
0,rampart,ivor,blue,-3600.0,dungeon,shakti,29.0,Mini-nostalgia,Other
1,dungeon,shakti,red,3600.0,rampart,ivor,29.0,Mini-nostalgia,Other
1,conflux,luna,red,-5000.0,dungeon,gunnar,21.0,6lm10a/tp,XL+U
0,dungeon,gunnar,blue,5000.0,conflux,luna,21.0,6lm10a/tp,XL+U
0,conflux,gelare,red,900.0,conflux,aenain,18.0,h3dm1/3,Mirror
1,conflux,aenain,blue,-900.0,conflux,gelare,18.0,h3dm1/3,Mirror
0,tower,astral,red,7600.0,tower,aine,9.0,mt_Firewalk,Mirror
1,tower,aine,blue,-7600.0,tower,astral,9.0,mt_Firewalk,Mirror
1,dungeon,shakti,red,-4800.0,castle,valeska,31.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,4800.0,dungeon,shakti,31.0,Nostalgia/TP,XL+U
0,dungeon,mutare drake,red,-1000.0,dungeon,dace,11.0,h3dm1/3,Mirror
1,dungeon,dace,blue,1000.0,dungeon,mutare drake,11.0,h3dm1/3,Mirror
1,stronghold,tyraxor,red,0.0,necropolis,thant,7.0,6lm10a/tp,XL+U
0,necropolis,thant,blue,-0.0,stronghold,tyraxor,7.0,6lm10a/tp,XL+U
1,stronghold,shiva,red,-900.0,stronghold,crag hack,13.0,h3dm1/3,Mirror
0,stronghold,crag hack,blue,900.0,stronghold,shiva,13.0,h3dm1/3,Mirror
1,necropolis,thant,blue,900.0,cove,anabel,23.0,6lm10a/tp,XL+U
0,cove,anabel,red,-900.0,necropolis,thant,23.0,6lm10a/tp,XL+U
1,castle,cuthbert,blue,-1000.0,castle,lord haart,9.0,h3dm1/3,Mirror
0,castle,lord haart,red,1000.0,castle,cuthbert,9.0,h3dm1/3,Mirror
1,dungeon,ajit,red,-1000.0,dungeon,geon,15.0,mt_Andromeda,Mirror
0,dungeon,geon,blue,1000.0,dungeon,ajit,15.0,mt_Andromeda,Mirror
0,necropolis,thant,blue,5000.0,dungeon,deemer,15.0,Mini-nostalgia,Other
1,dungeon,deemer,red,-5000.0,necropolis,thant,15.0,Mini-nostalgia,Other
1,castle,valeska,red,2600.0,fortress,alkin,2.0,6lm10a/tp,XL+U
0,fortress,alkin,blue,-2600.0,castle,valeska,2.0,6lm10a/tp,XL+U
1,tower,aine,blue,-7000.0,tower,astral,8.0,mt_Firewalk,Mirror
0,tower,astral,red,7000.0,tower,aine,8.0,mt_Firewalk,Mirror
0,cove,anabel,blue,0.0,tower,aine,11.0,6lm10a/tp,XL+U
1,tower,aine,red,-0.0,cove,anabel,11.0,6lm10a/tp,XL+U
1,dungeon,deemer,red,0.0,conflux,luna,13.0,Nostalgia/TP,XL+U
0,conflux,luna,blue,-0.0,dungeon,deemer,13.0,Nostalgia/TP,XL+U
0,conflux,luna,blue,-2100.0,dungeon,shakti,16.0,6lm10a/tp,XL+U
1,dungeon,shakti,red,2100.0,conflux,luna,16.0,6lm10a/tp,XL+U
0,inferno,octavia,red,600.0,inferno,xyron,25.0,h3dm1/3,Mirror
1,inferno,xyron,blue,-600.0,inferno,octavia,25.0,h3dm1/3,Mirror
1,conflux,aenain,blue,-1000.0,conflux,fiur,15.0,h3dm1/3,Mirror
0,conflux,fiur,red,1000.0,conflux,aenain,15.0,h3dm1/3,Mirror
0,cove,anabel,red,0.0,fortress,wystan,14.0,6lm10a/tp,XL+U
1,fortress,wystan,blue,-0.0,cove,anabel,14.0,6lm10a/tp,XL+U
1,tower,cyra,blue,-800.0,tower,iona,12.0,h3dm1/3,Mirror
0,tower,iona,red,800.0,tower,cyra,12.0,h3dm1/3,Mirror
1,necropolis,galthran,red,3900.0,conflux,luna,11.0,Jebus Cross,Jebus
0,conflux,luna,blue,-3900.0,necropolis,galthran,11.0,Jebus Cross,Jebus
0,castle,valeska,blue,-2800.0,conflux,luna,12.0,Nostalgia/TP,XL+U
1,conflux,luna,red,2800.0,castle,valeska,12.0,Nostalgia/TP,XL+U
0,rampart,ivor,red,0.0,inferno,calh,11.0,Mini-nostalgia,Other
1,inferno,calh,blue,-0.0,rampart,ivor,11.0,Mini-nostalgia,Other
1,inferno,calh,blue,-600.0,stronghold,tyraxor,36.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,600.0,inferno,calh,36.0,6lm10a/tp,XL+U
0,fortress,broghild,red,-900.0,fortress,tazar,12.0,h3dm1/3,Mirror
1,fortress,tazar,blue,900.0,fortress,broghild,12.0,h3dm1/3,Mirror
0,stronghold,tyraxor,red,2400.0,dungeon,shakti,10.0,6lm10a/tp,XL+U
1,dungeon,shakti,blue,-2400.0,stronghold,tyraxor,10.0,6lm10a/tp,XL+U
0,dungeon,shakti,blue,-3500.0,tower,aine,16.0,Nostalgia/TP,XL+U
